,date,year,month,day,author,title,article,url,section,publication
820,2020-01-21 00:00:00,2020,1.0,21,,BP's finance chief Brian Gilvary to retire in June,"British oil major BP said on Tuesday its finance chief Brian Gilvary will be retiring after eight years in the role, with the announcement coming just two weeks before Bernard Looney takes over as chief executive officer. Murray Auchincloss, who is currently chief financial officer of BP's upstream division, will become BP's chief financial officer on July 1, the company said. Gilvary, who oversaw BP's recovery following the 2010 deadly Gulf of Mexico spill which has cost the company more than $65 billion in fines and clean up costs, will step down from the board on June 30. Looney, who will replace Bob Dudley as chief executive of BP in February, faces the tricky task of navigating the energy major through a rising tide of environmentalism and the move to a low-carbon economy. ""I have worked side-by-side with Murray for many years and have the utmost confidence in his ability to step into this critical role,"" Looney said in a statement.",https://www.cnbc.com/2020/01/21/bps-finance-chief-brian-gilvary-to-retire-in-june.html,Energy,CNBC
821,2020-01-22 00:00:00,2020,1.0,22,,LOONEY CONSIDERING OVERHAULING BP'S STRUCTURE IN DRIVE TO REDUCE COSTS - SOURCES,LOONEY CONSIDERING OVERHAULING BP'S STRUCTURE IN DRIVE TO REDUCE COSTS - SOURCES,https://www.cnbc.com/2020/01/22/reuters-america-looney-considering-overhauling-bps-structure-in-drive-to-reduce-costs--sources.html,Wires,CNBC
822,2020-01-22 00:00:00,2020,1.0,22,,"BP CEO hits Alexandria Ocasio-Cortez, Bernie Sanders on Green New Deal","Outgoing BP chief Bob Dudley on Wednesday criticized sweeping climate proposals from Sen. Bernie Sanders, a top-tier 2020 Democratic presidential candidate, and Rep. Alexandria Ocasio-Cortez, a champion of the far left. ""They have a completely unrealistic idea of the complexity of the global energy system,"" Dudley told CNBC's ""Squawk Box"" from the World Economic Forum in Davos, Switzerland. ""It's very complex."" Nearly a year ago, Ocasio-Cortez, with Sen. Ed Markey, released the Green New Deal, an ambitious plan to remake the U.S. economy and drastically reduce the nation's greenhouse gas emissions. Sanders, who endorsed the proposal, later released his own detailed plan, building on the Green New Deal and calling for the U.S. to move to renewable energy across the economy by 2050. Sanders later Wednesday responded on Twitter to Dudley's comments. ""What's 'unrealistic' is thinking we will let fossil fuel companies continue to destroy the planet. The outrageous greed of companies like BP got us into this crisis. We are going to solve the climate crisis, end their greed and hold them accountable for the damage they caused,"" Sanders tweeted. The office of Ocasio-Cortez did not immediately respond to CNBC's requests for comment. Dudley on Wednesday did not entirely shoot down the need for energy transition. He stressed that ""we must reduce carbon emissions"" and that ""renewables need to grow."" But he said there's other factors to be considered. ""The world needs all forms of energy,"" he said. ""Less emissions, but all forms of energy."" Industry executives have been focused on sustainability issues this week in Davos and around the global. The theme at this year's annual WEF in the Swiss Alps is ""stakeholders for a cohesive and sustainable world."" Days before the forum opened, BlackRock chief Larry Fink called on industry leaders to prepare for a long-term climate crisis that will reshape finance. Fink, whose BlackRock surpassed $7 trillion in assets under management, used his annual letter to the world's biggest companies to sound the alarm. ""Climate change has become a defining factor in companies' long-term prospects. … But awareness is rapidly changing, and I believe we are on the edge of a fundamental reshaping of finance."" BlackRock will put ""sustainability at the center of our investment approach,"" he wrote — from portfolio construction to launching new investment products that screen fossil fuels. Dudley said he spoke with Fink on Tuesday. Fink explained, according to Dudley, that the letter was not a call to ""get out of hydrocarbons."" Dudley said Fink ""made that clear."" In November, Dudley told CNBC that there was a lack of realism from environmentalists and lawmakers who want the energy industry to immediately stop carbon-emitting activity. ""There's just a lot of people, very well-meaning people, who want to believe that there is a simple solution,"" Dudley said at the Abu Dhabi International Petroleum Exhibition & Conference. He said that natural gas, which emits roughly half of the carbon as coal to produce the same level of energy, needed to be a big part of the energy transition story. He said fast-developing technology to monitor gas leakage, such as satellite imagery and drone inspection, would soon help to reduce waste further. Dudley will be stepping down on Feb. 4 as CEO and from the board. He's the company's longest-serving chief executive, with nearly a decade at the helm. He will retire at the end of March. — CNBC's David Reid contributed to this report.",https://www.cnbc.com/2020/01/22/bp-ceo-hits-alexandria-ocasio-cortez-bernie-sanders-on-green-new-deal.html,,CNBC
823,2020-01-22 00:00:00,2020,1.0,22,,INCOMING BP CEO LOONEY PLANS TO EXPAND CLIMATE TARGETS TO INCLUDE SCOPE 3 CARBON EMISSIONS - SOURCES,INCOMING BP CEO LOONEY PLANS TO EXPAND CLIMATE TARGETS TO INCLUDE SCOPE 3 CARBON EMISSIONS - SOURCES,https://www.cnbc.com/2020/01/22/reuters-america-incoming-bp-ceo-looney-plans-to-expand-climate-targets-to-include-scope-3-carbon-emissions--sources.html,Wires,CNBC
824,2020-01-29 00:00:00,2020,1.0,29,Barbara Grzincic,BP can’t strip post-Katrina Walmart of Deepwater settlement award – 5th Circuit,"A federal appeals court on Tuesday affirmed an award of nearly $820,000 to Walmart from the 2012 Deepwater Horizon Oil Spill settlement program for one of its Alabama stores, rejecting BP Exploration & Production’s claim that the mega-retailer unfairly took advantage of a procedure designed for startup businesses. The 5th U.S. Circuit Court of Appeals said the settlement administrators made the right call in treating the Pass Christian, Mississippi store as a startup. Originally opened in 2003, it was destroyed by Hurricane Katrina in 2005, rebuilt and expanded, and reopened as a “supercenter” in October 2009 – just six months before the Deepwater Horizon drilling rig sank in the Gulf of Mexico. To read the full story on Westlaw Practitioner Insights, click here: bit.ly/36HfJKV",https://www.reuters.com/article/legal-bp-walmart/bp-cant-strip-post-katrina-walmart-of-deepwater-settlement-award-5th-circuit-idUSL1N29Y0K9,Westlaw News,Reuters
825,2020-02-03 00:00:00,2020,2.0,3,,BP oil spill cash rebuilds eroded Louisiana pelican island,,https://www.washingtonpost.com/national/energy-environment/bp-oil-spill-cash-rebuilds-eroded-louisiana-pelican-island/2020/02/03/033451b0-46a3-11ea-91ab-ce439aa5c7c1_story.html,,Washington Post
826,2020-02-04 00:00:00,2020,2.0,4,,BP oil spill cash rebuilds eroded Louisiana pelican island,,https://www.washingtonpost.com/national/energy-environment/bp-oil-spill-cash-rebuilds-eroded-louisiana-pelican-island/2020/02/03/9da55bea-46e4-11ea-91ab-ce439aa5c7c1_story.html,,Washington Post
827,2020-02-04 00:00:00,2020,2.0,4,,BP earnings q4 2019,"Energy giant BP reported better-than-expected full-year net profit on Tuesday, outperforming analyst expectations despite lower oil and gas prices. The U.K.-based oil and gas company posted full-year underlying replacement cost profit, used as a proxy for net profit, of $10 billion in 2019. That compared with $12.7 billion full-year net profit in 2018, reflecting a year-on-year fall of 21%. Analysts had expected full-year net profit to come in at $9.7 billion in 2019, according to data from Refinitiv. Shares of BP were up more than 4%. ""BP is performing well, with safe and reliable operations, continued strategic progress and strong cash delivery,"" Bob Dudley, CEO of BP, said in a statement. ""After almost ten years, this is now my last quarter as CEO. In that time, we have achieved a huge amount together and I am proud to be handing over a safer and stronger BP to Bernard and his team."" ""I am confident that under their leadership, BP will continue to successfully navigate the rapidly-changing energy landscape,"" Dudley said. Bernard Looney, who has run BP's upstream business since April 2016 and has been a member of the firm's executive management team since November 2010, is now set to take the reins from the outgoing chief executive. In October, Dudley announced he would step down as CEO on Feb. 4., having held the position for almost a decade. The 64-year-old plans to retire on March 31, thus bringing an end to his 40-year career with BP. The energy giant's full-year results follow disappointing earnings from oil and gas companies on both sides of the Atlantic. Anglo-Dutch energy giant Royal Dutch Shell reported a sharp fall in full-year net profit late last week, while U.S. rivals Chevron and Exxon Mobil both missed analyst expectations on Friday. France's Total is scheduled to report its latest quarterly earnings on Feb. 6. International benchmark Brent crude traded at $54.74 Tuesday lunchtime, up more than 0.5%, while U.S. West Texas Intermediate (WTI) stood at $50.75, around 1.2% higher. Both crude benchmarks have each fallen around 20% since climbing to a peak in early January, dragged lower by concern over demand in China after the coronavirus outbreak. Brian Gilvary, chief financial officer at BP, told CNBC's ""Squawk Box Europe"" on Tuesday that the coronavirus outbreak could wipe out as much as 300,000 to 500,000 barrels per day (bpd) of oil demand in 2020. The International Energy Agency (IEA) has previously said it expects oil demand to grow by 1.2 million bpd this year, so a reduction of up to 500,000 bpd would leave demand growth ""healthy"" at 700,000 to 800,000 bpd, Gilvary said. ""I think, in terms of price direction, all roads will then lead to what OPEC will do in terms of trying to rebalance the system to get back to something around $60 to $65 a barrel,"" he added. OPEC and its allies are considering cutting their oil output by a further 500,000 bpd this year, two OPEC sources and a third industry source familiar with discussions told Reuters on Monday. A ministerial meeting currently scheduled for early March could be brought forward to mid-February, one of the OPEC sources said, with February 14-15 touted as possible dates.",https://www.cnbc.com/2020/02/04/bp-earnings-q4-2019.html,Earnings,CNBC
828,2020-02-04 00:00:00,2020,2.0,4,,Coronavirus to hit oil demand by around 0.5% in 2020 - BP CFO,"LONDON, Feb 4 (Reuters) - The global economic slowdown in the wake of China's coronavirus outbreak is set to reduce global oil demand in 2020 by up to 0.5%, BP's Chief Financial Officer Brian Gilvary said on Tuesday. The drop in industrial activity and flight cancellations has so far hit oil demand by around 200,000 to 300,000 barrels per day (bpd), Gilvary told Reuters, after BP reported its fourth quarter results. For the whole year, the slowdown will reduce consumption by 300,000 to 500,000 bpd, roughly 0.5% of global demand, according to Gilvary. The impact in China has been more pronounced, reducing demand by around 1 million bpd, he added. Oil prices have dropped by over 20% from their early January peak to hit a one-year low this week. (Reporting by Ron Bousso; Editing by Mark Potter)",https://www.cnbc.com/2020/02/04/reuters-america-coronavirus-to-hit-oil-demand-by-around-0-point-5-percent-in-2020--bp-cfo.html,Wires,CNBC
829,2020-02-05 00:00:00,2020,2.0,5,,Police arrest nine people after protest at BP's London HQ,"LONDON, Feb 5 (Reuters) - British police arrested nine people after climate change protesters temporarily shut down BP headquarters in London on Chief Executive Bernard Looney’s first day in office. More than 100 Greenpeace activists attempted to place 500 solar panels in front of BP’s office, blocking the building’s entrances with oil barrels. The people were “arrested for offences including aggravated trespass, highway obstruction and conspiracy to commit public nuisance and have been taken to police stations in central London”, the Metropolitan Police said in a statement. (Reporting by Andrew MacAskill; editing by Guy Faulconbridge)",https://www.reuters.com/article/bp-climate-police/police-arrest-nine-people-after-protest-at-bps-london-hq-idUSS8N26G07W,Company News,Reuters
830,2020-02-05 00:00:00,2020,2.0,5,,"Uzbekistan to hold talks over oil and gas production deal with BP, SOCAR this month","TASHKENT (Reuters) - Executives from BP and Azerbaijan’s SOCAR will visit Uzbekistan this month for talks about potential production sharing agreements to develop local hydrocarbon deposits, the Central Asian nation’s energy ministry said on Wednesday. Uzbekistan, keen to attract foreign investment to tap its large natural gas reserves, has been in talks with the two companies about three contract territories in its western Ustyurt region. On Wednesday, the ministry said in a statement it planned to host talks with SOCAR and BP representatives this month “to discuss the main terms of a production sharing agreement”. It provided no further details. The former Soviet republic produces about 60 billion cubic meters of gas per year, exporting some of its output by pipelines to China and Russia. Reporting by Mukhammadsharif Mamatkulov; Writing by Olzhas Auyezov; Editing by Louise Heavens",https://www.reuters.com/article/us-bp-uzbekistan/uzbekistan-to-hold-talks-over-oil-and-gas-production-deal-with-bp-socar-this-month-idUSKBN1ZZ0SI,Commodities,Reuters
831,2020-02-05 00:00:00,2020,2.0,5,,BP shuts down London HQ on CEO's first day amid climate protests,"LONDON, Feb 5 (Reuters) - BP temporarily shut down its London headquarters on Wednesday after climate activists attempted to block the entrance to the building on Chief Executive Bernard Looney’s first day in office, a spokesman said. More than 100 Greenpeace activists attempted to place 500 solar panels in front of BP’s central London Headquarters in St James’ Square, blocking the building’s entrances with oil barrels, the group said in a statement. In a statement, BP said Looney shares the “deep concerns” of the climate protesters. (Reporting by Ron Bousso; Editing by Alex Richardson)",https://www.reuters.com/article/bp-climate/bp-shuts-down-london-hq-on-ceos-first-day-amid-climate-protests-idUSL8N2A52YV,Energy,Reuters
832,2020-02-04 00:00:00,2020,2.0,4,Susan Mathew,BP and Glencore drive best day in four months for European shares,"(Reuters) - European shares clocked their biggest one-day gain in nearly four months on Tuesday as upbeat earnings updates from BP (BP.L) and Glencore (GLEN.L) along with China’s moves to support its markets lifted sentiment. China’s central bank injected 1.7 trillion yuan ($243 billion) on Monday and Tuesday to stabilize markets that fell heavily on heightened fears over the potential economic fallout from the fast-spreading coronavirus. In line with a pick up in global stocks, the pan-European STOXX 600 index finished up 1.6%, building on Monday’s gains after virus fears knocked 3% off the index last week. “It’s just the stimulus out of China adding to confidence today,” said Willie Delwiche, investment strategist at Baird. “Investors are maybe a little less concerned about virus fears out of China and more that China is doing what it needs to provide liquidity and kind of contain the economic impact.” But with more than 400 deaths and several travel bans on China, headlines about the coronavirus outbreak are expected to sway markets in the near term. Broad-based gains in Europe were led by a 3.5% jump in the basic resources sector .SXPP. Packed with mining companies focused on China, the sector broke a three-day losing run as Glencore rallied 5.2% after it maintained 2020 output targets. Oil company BP (BP.L) was the biggest boost to STOXX 600 after it raised its dividend and reported better-than-expected fourth-quarter profit. Along with a rebound in oil prices the oil and gas sector .SXEP, which has also been sold off heavily over the past week, posted its best day in nearly five months. Topping the pan-regional index was Danish medical equipment manufacturer Ambu (AMBUb.CO) which soared 24% after reporting better-than-expected quarterly revenue. But a clutch of poor earnings kept a lid on gains. Micro Focus International (MCRO.L) tumbled 22%. The British IT company said Chairman Kevin Loosemore will step down this month after full-year results fell short of expectations. Italian carmaker Ferrari (RACE.MI) slipped 2.3% despite meeting profit targets as it provided only a cautious upgrade to its outlook for 2020. Also languishing at the bottom of the STOXX 600 index was Swiss inspections group SGS (SGSN.S), logging its worst day in more than 3-1/2 years after the company’s second-biggest investor, the von Finck family, cut its stake. Additional reporting by Sruthi Shankar and Ambar Warrick in Bengaluru; Editing by Subhranshu Sahu, Shounak Dasgupta and David Clarke",https://www.reuters.com/article/us-europe-stocks/bp-and-glencore-drive-best-day-in-four-months-for-european-shares-idUSKBN1ZY0U5,Business News,Reuters
833,2020-02-04 00:00:00,2020,2.0,4,,"BP boosts dividend as profits slump on weak oil, gas prices","LONDON, Feb 4 (Reuters) - BP on Tuesday boosted its dividend payout after a 26% drop in fourth-quarter profit on lower oil and gas prices which still beat forecasts. On Chief Executive’s Bob Dudley last day in office, London-based BP increased its dividend by 2.4% to 10.5 cents per share. It reported $2.57 billion in fourth-quarter underlying replacement cost profit, its definition of net income, exceeding forecasts of $2.1 billion in a company-provided survey of analysts. That was down from $3.5 billion a year earlier but up from $2.3 billion in the third quarter. (Reporting by Ron Bousso; editing by Jason Neely)",https://www.reuters.com/article/bp-results/bp-boosts-dividend-as-profits-slump-on-weak-oil-gas-prices-idUSL8N2A419M,Company News,Reuters
834,2020-02-05 00:00:00,2020,2.0,5,Ron Bousso,Climate protests shut BP's London headquarters on CEO's first day,"LONDON (Reuters) - Climate protesters forced BP (BP.L) to temporarily shut down its London headquarters on Wednesday, the first day in office for the oil and gas company’s new CEO Bernard Looney. BP said more than 100 Greenpeace activists attempted to place 500 solar panels in front of BP’s building in St James’ Square in central London, and blocked the entrances with oil barrels. Police said they had arrested nine people after the protest. Greenpeace spokesman Stefano Gelmini said several activists had chained themselves to the oil barrels. BP said Chief Executive Looney, who was visiting staff in Germany on Wednesday, shared the “deep concerns” of the climate protesters and understood their frustration and anger. The 49-year-old Irishman will set out his vision for BP’s response to the low carbon energy transition in a speech next week where he is expected to unveil deeper commitments to reduce the company’s carbon emissions. BP said Looney “hopes that what he has to say then will give people a sense that we get it and are very serious about working to address the problem.” BP has faced growing pressure from climate activists and investors to meet to the 2015 Paris climate goals to battle climate change. In a letter published in the Financial Times on Wednesday, Greenpeace UK Executive Director John Sauven urged Looney to “immediately end investments in new oil and gas exploration, and set out a plan to transition BP to renewable energy by the end of the decade.” BP, which reported a $10 billion profit in 2019, invested around $500 million in renewables and low-carbon technology out of a total capital spending of more than $15 billion last year. Additional reporting by Andrew MacAskill; editing by Alex Richardson/Jason Neely/Jane Merriman",https://www.reuters.com/article/us-bp-climate/climate-protests-shut-bps-london-headquarters-on-ceos-first-day-idUSKBN1ZZ1BT,Environment,Reuters
835,2020-02-04 00:00:00,2020,2.0,4,Susan Mathew,BP and Glencore drive best day in four months for European shares,"(Reuters) - European shares clocked their biggest one-day gain in nearly four months on Tuesday as upbeat earnings updates from BP (BP.L) and Glencore (GLEN.L) along with China’s moves to support its markets lifted sentiment. China’s central bank injected 1.7 trillion yuan ($243 billion) on Monday and Tuesday to stabilize markets that fell heavily on heightened fears over the potential economic fallout from the fast-spreading coronavirus. In line with a pick up in global stocks, the pan-European STOXX 600 index finished up 1.6%, building on Monday’s gains after virus fears knocked 3% off the index last week. “It’s just the stimulus out of China adding to confidence today,” said Willie Delwiche, investment strategist at Baird. “Investors are maybe a little less concerned about virus fears out of China and more that China is doing what it needs to provide liquidity and kind of contain the economic impact.” But with more than 400 deaths and several travel bans on China, headlines about the coronavirus outbreak are expected to sway markets in the near term. Broad-based gains in Europe were led by a 3.5% jump in the basic resources sector .SXPP. Packed with mining companies focused on China, the sector broke a three-day losing run as Glencore rallied 5.2% after it maintained 2020 output targets. Oil company BP (BP.L) was the biggest boost to STOXX 600 after it raised its dividend and reported better-than-expected fourth-quarter profit. Along with a rebound in oil prices the oil and gas sector .SXEP, which has also been sold off heavily over the past week, posted its best day in nearly five months. Topping the pan-regional index was Danish medical equipment manufacturer Ambu (AMBUb.CO) which soared 24% after reporting better-than-expected quarterly revenue. But a clutch of poor earnings kept a lid on gains. Micro Focus International (MCRO.L) tumbled 22%. The British IT company said Chairman Kevin Loosemore will step down this month after full-year results fell short of expectations. Italian carmaker Ferrari (RACE.MI) slipped 2.3% despite meeting profit targets as it provided only a cautious upgrade to its outlook for 2020. Also languishing at the bottom of the STOXX 600 index was Swiss inspections group SGS (SGSN.S), logging its worst day in more than 3-1/2 years after the company’s second-biggest investor, the von Finck family, cut its stake. Additional reporting by Sruthi Shankar and Ambar Warrick in Bengaluru; Editing by Subhranshu Sahu, Shounak Dasgupta and David Clarke",https://www.reuters.com/article/europe-stocks/update-2-bp-and-glencore-drive-best-day-in-four-months-for-european-shares-idUSL4N2A426Q,Business News,Reuters
836,2020-02-05 00:00:00,2020,2.0,5,Ron Bousso,Climate protests shut BP's London headquarters on CEO's first day,"LONDON (Reuters) - Climate protesters forced BP (BP.L) to temporarily shut down its London headquarters on Wednesday, the first day in office for the oil and gas company’s new CEO Bernard Looney. BP said more than 100 Greenpeace activists attempted to place 500 solar panels in front of BP’s building in St James’ Square in central London, and blocked the entrances with oil barrels. Police said they had arrested nine people after the protest. Greenpeace spokesman Stefano Gelmini said several activists had chained themselves to the oil barrels. BP said Chief Executive Looney, who was visiting staff in Germany on Wednesday, shared the “deep concerns” of the climate protesters and understood their frustration and anger. The 49-year-old Irishman will set out his vision for BP’s response to the low carbon energy transition in a speech next week where he is expected to unveil deeper commitments to reduce the company’s carbon emissions. BP said Looney “hopes that what he has to say then will give people a sense that we get it and are very serious about working to address the problem.” BP has faced growing pressure from climate activists and investors to meet to the 2015 Paris climate goals to battle climate change. In a letter published in the Financial Times on Wednesday, Greenpeace UK Executive Director John Sauven urged Looney to “immediately end investments in new oil and gas exploration, and set out a plan to transition BP to renewable energy by the end of the decade.” BP, which reported a $10 billion profit in 2019, invested around $500 million in renewables and low-carbon technology out of a total capital spending of more than $15 billion last year. Additional reporting by Andrew MacAskill; editing by Alex Richardson/Jason Neely/Jane Merriman",https://www.reuters.com/article/bp-climate-britain/update-3-climate-protests-shut-bps-london-headquarters-on-ceos-first-day-idUSL8N2A532F,Environment,Reuters
837,2020-02-04 00:00:00,2020,2.0,4,,Coronavirus to hit oil demand by around 0.5% in 2020: BP CFO,"LONDON (Reuters) - The global economic slowdown in the wake of China’s coronavirus outbreak is set to reduce global oil demand in 2020 by up to 0.5%, BP’s Chief Financial Officer Brian Gilvary said on Tuesday. The drop in industrial activity and flight cancellations has so far hit oil demand by around 200,000 to 300,000 barrels per day (bpd), Gilvary told Reuters, after BP (BP.L) reported its fourth quarter results. For the whole year, the slowdown will reduce consumption by 300,000 to 500,000 bpd, roughly 0.5% of global demand, according to Gilvary. The impact in China has been more pronounced, reducing demand by around 1 million bpd, he added. Oil prices have dropped by over 20% from their early January peak to hit a one-year low this week. Reporting by Ron Bousso; Editing by Mark Potter",https://www.reuters.com/article/us-bp-oil/coronavirus-to-hit-oil-demand-by-around-05-in-2020-bp-cfo-idUSKBN1ZY0Y7,Business News,Reuters
838,2020-02-07 00:00:00,2020,2.0,7,Ron Bousso,BP's downstream boss Erginbilgic to leave next month,"LONDON (Reuters) - BP’s (BP.L) head of downstream Tufan Erginbilgic will step down next month after six years in the job, the energy company said in a statement, becoming the latest top executive to leave as CEO Bernard Looney takes over. Erginbilgic, who joined BP in 1997, oversaw the expansion of the downstream business, which includes refining, retail and petrochemicals, into electric vehicle charging and added thousands of petrol stations in developing economies such as India and Mexico. The announcement on his departure comes two days after Looney took the helm from Bob Dudley. It follows Chief Financial Officer Brian Gilvary’s decision to leave the company in June. Looney’s successor as head of upstream has yet to be announced. Erginbilgic’s successor will be announced separately, BP said. “Under Tufan’s leadership, BP’s Downstream has been at the heart of our return to growth; what he has achieved in this time is extraordinary,” Looney said in a statement. Downstream helped boost BP’s profit after the 2014 oil price collapse, offsetting weaker revenue from the larger oil and gas production division. The expansion in retail and petrochemicals are seen as key for BP as the world shifts away from fossil fuels, focusing on low-carbon fuels and plastics whose demand BP expects to continue growing sharply in the coming decades. Reporting by Ron Bousso; editing by Jason Neely and David Evans",https://www.reuters.com/article/us-bp-refining/bps-downstream-boss-erginbilgic-to-leave-next-month-idUSKBN20112U,Business News,Reuters
839,2020-02-04 00:00:00,2020,2.0,4,Ron Bousso,BP boosts dividend as profit tops forecast and CEO bows out,"LONDON (Reuters) - BP (BP.L) raised its dividend and said it had completed a $1.5 billion share buyback program in a sign of confidence in its growing oil and gas business on the last day in office for Chief Executive Bob Dudley. BP shares were trading 4.5% higher at 1115 GMT on Tuesday, on course for their biggest daily gain in over a year after the company’s profit beat forecasts for a twelfth quarter in a row. As Bernard Looney prepares to take the helm, BP struck a positive tone even as oil prices slumped to a near year-low on concerns over China’s coronavirus, bucking a trend among peers that saw a sharp slowdown in revenues last week. The shareholder rewards came as the London-based company reported a 26% drop in fourth-quarter profit, which easily beat forecasts, and $2.7 billion in charges. Cash flow rose by more than 10% in 2019 to $25.8 billion, despite lower commodity prices, as a result of higher production - particularly in U.S. shale following the acquisition of BHP assets. Still, BP’s debt-to-capital ratio, known as gearing, rose by the end of 2019 from a year earlier, even though BP sold $9.4 billion of assets, underlying the strain oil companies face as demand for fuels and chemicals weakened last year. “Solid delivery in a tough environment,” Redburn analyst Stuart Joyner concluded in a note, adding the focus would be on reducing debt. Rivals ExxonMobil (XOM.N), Royal Dutch Shell (RDSa.L) and Chevron (CVX.N) reported sharp drops in 2019 revenues due to softer demand, particularly in Asia. (Graphic: Oil majors' cashflows, here) (Graphic: BP cashflow 2019, here) Dudley, 64, bows out after a decade at BP’s helm. He was abruptly ushered in as CEO in October 2010 after his predecessor Tony Hayward stepped down in the wake of the deadly Deepwater Horizon spill in the Gulf of Mexico. He has since led the company through a deep and long downturn and rising pressure from investors to adapt to the transition to more renewable energy. Looney, who takes over on Wednesday, is planning to expand BP’s climate targets and is considering a major overhaul to the structure of the 111-year-old company. “I am proud to be handing over a safer and stronger BP to Bernard and his team. I am confident that under their leadership, BP will continue to successfully navigate the rapidly-changing energy landscape,” Dudley said in a statement. BP reported $2.57 billion in fourth-quarter underlying replacement cost profit, its definition of net income, exceeding analysts’ forecast of $2.1 billion in a company-provided poll. That was down from $3.5 billion a year earlier, but up from $2.3 billion in the third quarter. The results were driven by a lower tax rate and stronger-than-expected performance of the oil and gas production unit, or upstream, which saw output rise in 2019 by 3.8% to 2.64 million barrels of oil equivalent per day, driven by a doubling of output from U.S. shale oil following the $10.5 billion acquisition of BHP’s assets in late 2018. (Graphic: BP quarterly profits, here) Refining profits dropped by a third in the fourth quarter to $1.44 billion due to a weaker performance of BP’s large oil trading business. “Our oil trading result was not as strong as the previous quarters even if it had a record year overall,” Chief Financial Officer Brian Gilvary, who steps down in June, told Reuters. BP raised its dividend by 2.4% to 10.5 cents per share, the second increase since the BHP acquisition. BP also denied media reports it was considering selling its 10.75% stake in Russian oil giant Rosneft (ROSN.MM). “Rosneft is one of our closest strategic partners,” Gilvary said. (Graphic: BP annual profits, here) Reporting by Ron Bousso; editing by Jason Neely and Mark Potter",https://www.reuters.com/article/us-bp-results/bp-boosts-dividend-as-profit-tops-forecast-and-ceo-bows-out-idUSKBN1ZY0OI,Business News,Reuters
840,2020-02-06 00:00:00,2020,2.0,6,"Ron Bousso, Dmitry Zhdannikov",Exclusive: BP eyes sale of Algerian gas plant after Rosneft talks fail - sources,"LONDON (Reuters) - BP (BP.L) is seeking buyers for its stake in a major Algerian gas plant deep in the Sahara desert after recent talks on a sale to Russian oil giant Rosneft (ROSN.MM) failed, three industry sources told Reuters. BP hopes to raise around $2 billion from the sale of its 45.89% stake in the In Amenas natural gas plant that was the target of a deadly attack by Islamist militants in 2013. The sale is part of a $15 billion disposal programme BP is targeting by the middle of 2021, two of the sources said. The approval of a sale of the Algerian assets will be one of the first major decisions for Chief Executive Bernard Looney who took office on Wednesday after his predecessor Bob Dudley stepped down following a decade at the helm. The sale is politically sensitive for BP and its partners, Norway’s Equinor (EQNR.OL) and Algerian state-owned Sonatrach, in the wake of the January 2013 attacks when gunmen raided the site and 40 employees died after a four-day siege. A BP spokesman declined to comment. Equinor and Sonatrach declined to comment. Rosneft did not immediately respond to a request for comment. BP has in recent months contacted a number of major international oil and gas companies to test the appetite for the stake after talks with Rosneft failed last year, the sources said. The collapse in the discussions with Rosneft, in which BP itself holds a 19.75% stake, were partly a result of Equinor’s reluctance to partner with the Russian company, which faces U.S. sanctions, the sources who were close to the discussions said. BP and Equinor in December 2017 signed a five-year extension agreement for the In Amenas production sharing agreement with Sonatrach which was ratified in April 2018. Equinor holds a 45.9% stake and Sonatrach has the remaining 8.21% of the In Amenas plant, which has a production capacity is 9 billion cubic meters per year. The plant produced around 46,000 barrels of oil equivalent per day in 2018. Security at Algeria’s southern oil and gas facilities has improved in recent years due to a boosted military presence. In 2016, BP and Equinor temporarily withdrew staff from the In Amenas and In Salah gas plants after an attack on In Salah. An investigation carried out in 2013 by Equinor, known then as Statoil, concluded that the operators of the In Amenas site did not have the necessary security measures. BP has sold nearly $10 billion of oil and gas assets around the world since the start of 2019 and expects to announce an additional $5 billion by the middle of 2021, it said on Tuesday. The disposals follow BP’s $10.5 billion acquisition of BHP’s U.S. shale oil and gas assets and are part of a drive to focus BP’s operations on higher profit assets in regions such as the Gulf of Mexico and Brazil. Additional reporting by Nerijus Adomaitis in Oslo, Lamine Chikhi in Algiers and Vladimir Soldatkin in Moscow; editing by David Evans",https://www.reuters.com/article/us-bp-divestiture-algeria-exclusive/exclusive-bp-eyes-sale-of-algerian-gas-plant-after-rosneft-talks-fail-sources-idUSKBN2000NL,Business News,Reuters
841,2020-02-05 00:00:00,2020,2.0,5,,Police arrest nine people after protest at BP's London HQ,"LONDON (Reuters) - British police arrested nine people after climate change protesters temporarily shut down BP (BP.L) headquarters in London on Chief Executive Bernard Looney’s first day in office. More than 100 Greenpeace activists attempted to place 500 solar panels in front of BP’s office, blocking the building’s entrances with oil barrels. The people were “arrested for offences including aggravated trespass, highway obstruction and conspiracy to commit public nuisance and have been taken to police stations in central London”, the Metropolitan Police said in a statement. Reporting by Andrew MacAskill; editing by Guy Faulconbridge",https://www.reuters.com/article/us-bp-climate-police/police-arrest-nine-people-after-protest-at-bps-london-hq-idUSKBN1ZZ1F4,Environment,Reuters
